Name,Label,Phone,Email,Address City,Address State,Address Country,OLX Company ID,OLX URL,Ads count,Sample titles,Note
Sekretariat,OLX-lead,,,Opole,Opolskie,Poland,387344915,https://www.olx.pl/oferta/praca/pracownik-wakacyjny-pracownik-produkcji-dfm-doors-CID4-ID1aEvr8.html,1,Pracownik Wakacyjny – Pracownik Produkcji DFM Doors,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Wakacyjny – Pracownik Produkcji DFM Doors
Dariusz,OLX-lead,,,Ocieszyn,Wielkopolskie,Poland,2552323141,https://www.olx.pl/oferta/praca/zatrudnimy-pracownika-produkcji-CID4-ID1aEw3J.html,1,Zatrudnimy Pracownika Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnimy Pracownika Produkcji
JassBoard Sp z o.o.,OLX-lead,,,Czachorowo,Wielkopolskie,Poland,18351751,https://www.olx.pl/oferta/praca/mlodszy-operator-maszyn-m-k-CID4-ID1aEuiy.html,1,Młodszy Operator Maszyn (m/k),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Młodszy Operator Maszyn (m/k)
Farmacia Verde Sp. z o.o. sp. k.,OLX-lead,,,Gdańsk,Pomorskie,Poland,365316210,https://www.olx.pl/oferta/praca/chemik-pracownik-produkcji-kosmetykow-CID4-ID1aDYwy.html,1,Chemik/Pracownik produkcji kosmetyków,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Chemik/Pracownik produkcji kosmetyków
Przemek,OLX-lead,,,Gdynia,Pomorskie,Poland,2551445431,https://www.olx.pl/oferta/praca/pracownik-pracownica-producyjna-zmiana-wieczorna-17-24-CID4-ID1aDXnl.html,1,Pracownik/pracownica producyjna. Zmiana wieczorna 17-24.,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik/pracownica producyjna. Zmiana wieczorna 17-24.
Oleksandr,OLX-lead,,,Tarnów,Małopolskie,Poland,2457264298,https://www.olx.pl/oferta/praca/pracownik-pracowniczka-ochrony-CID4-ID1aDO9R.html,1,Pracownik / Pracowniczka ochrony,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik / Pracowniczka ochrony
Robert,OLX-lead,,,Mroczeń,Wielkopolskie,Poland,2547722512,https://www.olx.pl/oferta/praca/pracownik-magazynu-pilnie-poszukiwany-CID4-ID1aDMfl.html,1,PRACOWNIK MAGAZYNU pilnie poszukiwany,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: PRACOWNIK MAGAZYNU pilnie poszukiwany
Krzysztof Ziółkowski,OLX-lead,,,Kraśnik,Lubelskie,Poland,1306100316,https://www.olx.pl/oferta/praca/operator-linii-sortowania-metali-CID4-ID1aDLkw.html,1,Operator linii sortowania metali,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator linii sortowania metali
Kacper,OLX-lead,,,Annopol,Lubelskie,Poland,36906239,https://www.olx.pl/oferta/praca/zatrudnie-osobe-do-obslugi-maszyn-przy-produkcji-zniczy-CID4-ID1aDJ2h.html,1,Zatrudnię osobę do obsługi maszyn przy produkcji zniczy,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnię osobę do obsługi maszyn przy produkcji zniczy
Matplast,OLX-lead,,,Koszyn,Dolnośląskie,Poland,310261239,https://www.olx.pl/oferta/praca/osoba-zajmujaca-sie-produkcja-okien-pvc-CID4-ID1aDHE3.html,1,Osoba Zajmująca się produkcją okien PVC,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Osoba Zajmująca się produkcją okien PVC
Crystal,OLX-lead,,,Pigża,Kujawsko-pomorskie,Poland,385337088,https://www.olx.pl/oferta/praca/pracownik-produkcji-CID4-ID1aDGf0.html,1,pracownik produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: pracownik produkcji
Vivenge Sp. z o.o.,OLX-lead,,,Łuków,Lubelskie,Poland,286022821,https://www.olx.pl/oferta/praca/pracownik-drukarni-CID4-ID1aDEu7.html,1,pracownik DRUKARNI,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: pracownik DRUKARNI
Тетяна,OLX-lead,,,Kraków,Małopolskie,Poland,1524472264,https://www.olx.pl/oferta/praca/operator-maszyny-do-ciecia-etykiet-CID4-ID1aDDwO.html,1,Operator maszyny do cięcia etykiet,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyny do cięcia etykiet
MTSC POLAND SP. Z O. O,OLX-lead,,,Trzebyczka,Śląskie,Poland,2546220148,https://www.olx.pl/oferta/praca/praca-w-zakladzie-produkcyjnym-CID4-ID1aDDqS.html,1,Praca w zakładzie produkcyjnym,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca w zakładzie produkcyjnym
Books Factory - dział rekrutacji,OLX-agencja,,,Szczecin,Zachodniopomorskie,Poland,23123403,https://www.olx.pl/oferta/praca/koordynator-ds-operacyjnych-k-m-CID4-ID1aDCwY.html,1,Koordynator ds. operacyjnych (k/m),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Koordynator ds. operacyjnych (k/m)
Zlem,OLX-lead,,,Jastrzębie-Zdrój,Śląskie,Poland,841198875,https://www.olx.pl/oferta/praca/osoba-do-przygotowania-produkcji-CID4-ID1aDzMt.html,1,osoba do przygotowania produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: osoba do przygotowania produkcji
Artur,OLX-lead,,,Borzym,Zachodniopomorskie,Poland,58817879,https://www.olx.pl/oferta/praca/pracownik-produkcji-montaz-probny-konstrukcji-CID4-ID1aDvVX.html,1,Pracownik produkcji - Montaż próbny konstrukcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji - Montaż próbny konstrukcji
Leszek,OLX-lead,,,Chomino,Zachodniopomorskie,Poland,5929359,https://www.olx.pl/oferta/praca/pracownik-linii-produkcyjnej-CID4-ID1aDvWr.html,1,Pracownik linii produkcyjnej,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik linii produkcyjnej
Granit-Styl,OLX-lead,,,Łoźnica,Zachodniopomorskie,Poland,6304773,https://www.olx.pl/oferta/praca/pracownik-kamieniarstwa-mozliwosc-przyuczenia-CID4-ID1aDuSt.html,1,Pracownik kamieniarstwa / możliwość przyuczenia,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik kamieniarstwa / możliwość przyuczenia
Job Impulse Polska Sp. z o.o.,OLX-lead,,,Wrocław,Dolnośląskie,Poland,31998353,https://www.olx.pl/oferta/praca/produkcja-we-wroclawiu-bonus-na-start-3000-zl-CID4-ID1aDulE.html,1,Produkcja we Wrocławiu – Bonus na start 3000 zł,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Produkcja we Wrocławiu – Bonus na start 3000 zł
Małgorzata,OLX-lead,,,Łuków,Lubelskie,Poland,12499551,https://www.olx.pl/oferta/praca/pracownik-operacyjny-logistyka-i-produkcja-CID4-ID1aDrIR.html,1,Pracownik Operacyjny – Logistyka i Produkcja,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Operacyjny – Logistyka i Produkcja
Crystal-Panel,OLX-lead,,,Golęczewo,Wielkopolskie,Poland,117479127,https://www.olx.pl/oferta/praca/pracownik-produkcji-lutowniczy-CID4-ID1aDqXS.html,1,Pracownik Produkcji - Lutowniczy,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Produkcji - Lutowniczy
Gerczak Nord-Pol Hatchery sp.k.,OLX-lead,,,Babięty Wielkie,Warmińsko-mazurskie,Poland,1754083930,https://www.olx.pl/oferta/praca/drobiarz-pracownik-fermy-reprodukcyjnej-indykow-CID4-ID1aDqga.html,1,Drobiarz – pracownik fermy reprodukcyjnej indyków,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Drobiarz – pracownik fermy reprodukcyjnej indyków
Gatra Polska spółka z.o.o. sp.k.,OLX-lead,,,Barcikowo,Kujawsko-pomorskie,Poland,18911533,https://www.olx.pl/oferta/praca/stanowisko-produkcyjno-magazynowe-CID4-ID1aDnvh.html,1,Stanowisko produkcyjno-magazynowe,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Stanowisko produkcyjno-magazynowe
Władysław  Leipelt,OLX-lead,,,Buk,Wielkopolskie,Poland,1120345910,https://www.olx.pl/oferta/praca/frezer-obrabiarka-numeryczna-CID4-ID1aDmMr.html,1,Frezer - obrabiarka numeryczna,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Frezer - obrabiarka numeryczna
Mirosław,OLX-lead,,,Wrocław,Dolnośląskie,Poland,364164148,https://www.olx.pl/oferta/praca/operator-ka-spawarki-laserowej-maslice-1-zmiana-CID4-ID1aDjk2.html,1,"Operator/ka spawarki laserowej, Maślice, 1 zmiana","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator/ka spawarki laserowej, Maślice, 1 zmiana"
Maciej,OLX-lead,,,Łódź,Łódzkie,Poland,13356545,https://www.olx.pl/oferta/praca/operator-maszyn-konfekcjonujacych-CID4-ID1aCWtL.html,1,Operator maszyn konfekcjonujących,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyn konfekcjonujących
SOLPLAST,OLX-lead,,,Nowiny,Świętokrzyskie,Poland,66766620,https://www.olx.pl/oferta/praca/praca-na-produkcji-z-mozliwoscia-awansu-CID4-ID1aCNi7.html,1,Praca na produkcji z możliwością awansu,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na produkcji z możliwością awansu
NOTI sp. z o.o.,OLX-lead,,,Tarnowo Podgórne,Wielkopolskie,Poland,324990689,https://www.olx.pl/oferta/praca/pracownik-dzialu-pakowania-k-m-jedna-zmiana-CID4-ID1aCMdq.html,1,Pracownik działu pakowania (k/m). Jedna zmiana!,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik działu pakowania (k/m). Jedna zmiana!
Grzegorz,OLX-lead,,,Chrzanów,Małopolskie,Poland,76397623,https://www.olx.pl/oferta/praca/pracowik-do-produkcji-CID4-ID1aCvTu.html,1,pracowik do produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: pracowik do produkcji
Archon Studio,OLX-lead,,,Piła,Wielkopolskie,Poland,337112546,https://www.olx.pl/oferta/praca/pracownik-kompletacji-produkcji-CID4-ID1aCrrk.html,1,Pracownik kompletacji produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik kompletacji produkcji
Michał,OLX-lead,,,Warszawa,Mazowieckie,Poland,35516315,https://www.olx.pl/oferta/praca/praca-w-introligatornii-CID4-ID1aCqfY.html,1,praca w introligatornii,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: praca w introligatornii
AUDIT HR SP. Z O.O.,OLX-lead,,,Międzyrzecz,Lubuskie,Poland,1626358657,https://www.olx.pl/oferta/praca/kierownik-zmiany-k-m-CID4-ID1aClxQ.html,1,Kierownik zmiany (K/M),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Kierownik zmiany (K/M)
Voster Spółka z ograniczoną odpowiedzialnością,OLX-lead,,,Zarzecze,Podkarpackie,Poland,1691011143,https://www.olx.pl/oferta/praca/pracownik-wakacyjny-k-m-CID4-ID1aCj2c.html,1,Pracownik wakacyjny (k/m),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik wakacyjny (k/m)
PIWOWAR,OLX-lead,,,Nowy Dwór Mazowiecki,Mazowieckie,Poland,729214834,https://www.olx.pl/oferta/praca/pracownik-pralni-pracz-CID4-ID1aChpc.html,1,Pracownik pralni - pracz,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik pralni - pracz
Paweł,OLX-lead,,,Świdnica,Lubuskie,Poland,2551106480,https://www.olx.pl/oferta/praca/tartak-zatrudni-pracownikow-CID4-ID1aCgWa.html,1,tartak zatrudni pracowników,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: tartak zatrudni pracowników
krozmet,OLX-lead,,,Olsztyn,Warmińsko-mazurskie,Poland,27302401,https://www.olx.pl/oferta/praca/osoba-kierujaca-produkcja-CID4-ID1aCg0W.html,1,Osoba kierująca produkcją,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Osoba kierująca produkcją
Mrol1 Sp. z o.o.,OLX-lead,,,Odolanów,Wielkopolskie,Poland,26007671,https://www.olx.pl/oferta/praca/pracownik-obrobki-plastycznej-stali-praca-na-prasach-CID4-ID1aCd9W.html,1,Pracownik obróbki plastycznej stali- praca na prasach,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik obróbki plastycznej stali- praca na prasach
LARSS Polska Sp. z o.o.,OLX-lead,,,Lublin,Lubelskie,Poland,2548291732,https://www.olx.pl/oferta/praca/pracownik-do-liczenia-produktow-na-palecie-studenci-CID4-ID1aCcOL.html,1,Pracownik do liczenia produktów na palecie/ Studenci,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik do liczenia produktów na palecie/ Studenci
Zbigniew,OLX-lead,,,Chorzew,Łódzkie,Poland,1401326869,https://www.olx.pl/oferta/praca/pracownik-produkcji-piekarnia-borek-CID4-ID1aC94V.html,1,Pracownik produkcji - PIEKARNIA BOREK,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji - PIEKARNIA BOREK
Rekrutacja,OLX-agencja,,,Tarnowskie Góry,Śląskie,Poland,2267371296,https://www.olx.pl/oferta/praca/mistrz-wydzialu-k-m-CID4-ID1aC8RU.html,1,Mistrz wydziału ( k/m),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Mistrz wydziału ( k/m)
Michał,OLX-lead,,,Kurów,Lubelskie,Poland,410076971,https://www.olx.pl/oferta/praca/pracownik-produkcji-w-przetworstwie-ryb-CID4-ID1aC6ns.html,1,Pracownik produkcji w przetwórstwie ryb,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji w przetwórstwie ryb
ENERIS,OLX-lead,,,Kłoda,Wielkopolskie,Poland,1018661216,https://www.olx.pl/oferta/praca/operator-wozka-widlowego-altvater-pila-kloda-k-m-CID4-ID1aC5Ud.html,1,Operator wózka widłowego - Altvater Piła - Kłoda (K/M),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator wózka widłowego - Altvater Piła - Kłoda (K/M)
Paulina,OLX-lead,,,Plewiska,Wielkopolskie,Poland,83655423,https://www.olx.pl/oferta/praca/pracownik-produkcji-kobieta-lub-mezczyzna-CID4-ID1aC5jv.html,1,Pracownik produkcji ( kobieta lub mężczyzna ),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji ( kobieta lub mężczyzna )
International Quick Service Polska Sp. z o.o.,OLX-lead,,,Cieszyn,Śląskie,Poland,1758141,https://www.olx.pl/oferta/praca/wsparcie-produkcji-praca-w-cieszynie-CID4-ID1aC2oJ.html,1,Wsparcie Produkcji - Praca w Cieszynie,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Wsparcie Produkcji - Praca w Cieszynie
Martyna Kapuścińska,OLX-lead,,,Ciechanów,Mazowieckie,Poland,2359311932,https://www.olx.pl/oferta/praca/pracownik-produkcji-k-m-CID4-ID1aC25A.html,1,Pracownik produkcji (k/m),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji (k/m)
THALE Sp. z o.o. Sp.k.- właściciel marki Niczuk,OLX-lead,,,Olsztyn,Warmińsko-mazurskie,Poland,18941539,https://www.olx.pl/oferta/praca/pracownik-produkcji-m-k-praca-w-olsztynie-CID4-ID1aC1bd.html,1,PRACOWNIK PRODUKCJI (m/k) - praca w Olsztynie,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: PRACOWNIK PRODUKCJI (m/k) - praca w Olsztynie
Jiffy Packaging Sp z o.o,OLX-lead,,,Gliwice,Śląskie,Poland,69586390,https://www.olx.pl/oferta/praca/operator-przetworstwa-tworzyw-sztucznych-CID4-ID1aC17S.html,1,Operator Przetwórstwa Tworzyw Sztucznych,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator Przetwórstwa Tworzyw Sztucznych
Krystian Bębenek,OLX-lead,,,Jaszczów,Lubelskie,Poland,817956510,https://www.olx.pl/oferta/praca/pracownik-produkcji-szlifowanie-i-przygotowanie-do-lakierowania-CID4-ID1aC0ys.html,1,Pracownik produkcji – Szlifowanie i przygotowanie do lakierowania,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji – Szlifowanie i przygotowanie do lakierowania
BROWAR JAN OLBRACHT RZEMIEŚLNICZY,OLX-lead,,,Piotrków Trybunalski,Łódzkie,Poland,1589556002,https://www.olx.pl/oferta/praca/pracownik-browaru-jedna-zmiana-wolne-weekendy-CID4-ID1aC0pQ.html,1,Pracownik Browaru jedna zmiana WOLNE WEEKENDY,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Browaru jedna zmiana WOLNE WEEKENDY
Damian,OLX-lead,,,Lubin,Dolnośląskie,Poland,24151123,https://www.olx.pl/oferta/praca/poszukuje-pracownika-do-silikonowania-szyb-obrobka-manualna-i-malowania-proszkowego-CID4-ID1aBZqO.html,1,Poszukuje pracownika do silikonowania szyb obróbka manualna i malowania proszkowego.,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Poszukuje pracownika do silikonowania szyb obróbka manualna i malowania proszkowego.
Meble Wójcik Sp. z o.o.,OLX-lead,,,Lublin,Lubelskie,Poland,473570619,https://www.olx.pl/oferta/praca/koordynator-biura-wsparcia-produkcji-CID4-ID1aBZmj.html,1,Koordynator Biura Wsparcia Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Koordynator Biura Wsparcia Produkcji
Charmine Rose,OLX-lead,,,Dyzin,Mazowieckie,Poland,15129629,https://www.olx.pl/oferta/praca/pracownik-pracownica-produkcji-CID4-ID1aBUwC.html,1,Pracownik/pracownica produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik/pracownica produkcji
Franc-Textil Sp z o.o.,OLX-lead,,,Żarów,Dolnośląskie,Poland,64563856,https://www.olx.pl/oferta/praca/szwacz-szwaczka-CID4-ID1aBTjq.html,1,szwacz / szwaczka,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: szwacz / szwaczka
Maryna,OLX-lead,,,Warszawa,Mazowieckie,Poland,1379314118,https://www.olx.pl/oferta/praca/praca-na-produkcji-dla-kazdego-i-CID4-ID1aBAxq.html,1,Praca na Produkcji dla każdego | Робота на виробництвi,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na Produkcji dla każdego | Робота на виробництвi
Mariusz Zadara,OLX-lead,,,Tomaszów Mazowiecki,Łódzkie,Poland,80835857,https://www.olx.pl/oferta/praca/pracownik-myjki-pojemnikow-zaklad-drobiarski-CID4-ID1aBjTz.html,1,Pracownik MYJKI POJEMNIKÓW - Zakład Drobiarski,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik MYJKI POJEMNIKÓW - Zakład Drobiarski
rekrutacja,OLX-agencja,,,Stefanówka,Mazowieckie,Poland,1150349895,https://www.olx.pl/oferta/praca/operator-operatorka-maszyn-praca-na-produkcji-CID4-ID1aBduC.html,1,Operator/Operatorka Maszyn- Praca na Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator/Operatorka Maszyn- Praca na Produkcji
P. H. Hamar sp. j. B. i H. Grzesiak,OLX-lead,,,Gdynia,Pomorskie,Poland,2548526146,https://www.olx.pl/oferta/praca/mlodszy-operator-mlodsza-operatorka-maszyn-konfekcjonowanie-towaru-CID4-ID1aBa98.html,1,"Młodszy operator / Młodsza operatorka maszyn, konfekcjonowanie towaru","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Młodszy operator / Młodsza operatorka maszyn, konfekcjonowanie towaru"
Mikołaj,OLX-lead,,,Rychwał,Wielkopolskie,Poland,38574461,https://www.olx.pl/oferta/praca/praca-na-stanowisku-galwanizer-CID4-ID1aAYif.html,1,Praca na stanowisku galwanizer,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na stanowisku galwanizer
Marcin Jarosz,OLX-lead,,,Pilzno,Podkarpackie,Poland,715831842,https://www.olx.pl/oferta/praca/zatrudnie-do-pracy-na-produkcji-wedlin-oraz-myjni-pojemnikow-firma-taurus-CID4-ID1aAWP7.html,1,Zatrudnię do pracy na produkcji wędlin oraz myjni pojemników - Firma TAURUS,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnię do pracy na produkcji wędlin oraz myjni pojemników - Firma TAURUS
CoolArt,OLX-lead,,,Gniazdów,Śląskie,Poland,318392058,https://www.olx.pl/oferta/praca/praca-przy-produkcji-kompozycji-z-kwiatow-sztucznych-choinek-sztucznych-CID4-ID1aAH2y.html,1,"Praca przy produkcji kompozycji z kwiatów sztucznych, choinek sztucznych","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca przy produkcji kompozycji z kwiatów sztucznych, choinek sztucznych"
Dawid,OLX-lead,,,Gdańsk,Pomorskie,Poland,372777255,https://www.olx.pl/oferta/praca/krawiec-krawcowa-do-szycia-spodni-CID4-ID1aAwPU.html,1,krawiec/krawcowa do szycia spodni,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: krawiec/krawcowa do szycia spodni
Magda,OLX-lead,,,Pabianice,Łódzkie,Poland,1308085490,https://www.olx.pl/oferta/praca/praca-na-produkcji-bez-doswiadczenia-ksawerow-stabilne-zatrudnienie-6000-brutto-od-zaraz-CID4-ID1aAjsr.html,1,Praca na produkcji bez doświadczenia | Ksawerów | Stabilne zatrudnienie | 6000 brutto | OD ZARAZ,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na produkcji bez doświadczenia | Ksawerów | Stabilne zatrudnienie | 6000 brutto | OD ZARAZ
Flexmeblecom,OLX-lead,,,Złotniki,Świętokrzyskie,Poland,717236513,https://www.olx.pl/oferta/praca/opertator-maszyn-stolarskich-pracownik-produkcji-CID4-ID1aAf91.html,1,"Opertator maszyn stolarskich, pracownik produkcji","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Opertator maszyn stolarskich, pracownik produkcji"
ZPHU DREMAT Jan Bartecki,OLX-lead,,,Jelcz-Laskowice,Dolnośląskie,Poland,64261078,https://www.olx.pl/oferta/praca/operator-maszyn-frezarka-manualna-CID4-ID1aAf0S.html,1,Operator maszyn Frezarka manualna,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyn Frezarka manualna
Malbox Sp. z o.o.,OLX-lead,,,Olkusz,Małopolskie,Poland,778236057,https://www.olx.pl/oferta/praca/specjalista-ds-jakosci-CID4-ID1aAbCt.html,1,Specjalista ds. Jakości,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Specjalista ds. Jakości
Kacper,OLX-lead,,,Gorzupia,Wielkopolskie,Poland,34379247,https://www.olx.pl/oferta/praca/operator-maszyn-cnc-meble-na-wymiar-CID4-ID1aAbrP.html,1,Operator maszyn CNC (meble na wymiar),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyn CNC (meble na wymiar)
Marcin,OLX-lead,,,Olsztyn,Warmińsko-mazurskie,Poland,124001499,https://www.olx.pl/oferta/praca/szwaczka-krawcowa-CID4-ID1aA8AQ.html,1,Szwaczka/Krawcowa,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Szwaczka/Krawcowa
